Dummy,Dummy,Dummy,1
1,19,18,0.047941185
1,19,19,0.050934692
1,19,20,0.054623034
1,20,1,0.1
1,20,2,0.076463049
1,20,3,0.071340617
1,20,4,0.070874687
1,20,5,0.063776957
1,20,6,0.065528758
1,20,7,0.067725806
1,20,8,0.055899175
1,20,9,0.0603873
1,20,10,0.061588183
1,20,11,0.058138861
1,20,12,0.059195262
1,20,13,0.059711692
1,20,14,0.045683286
1,20,15,0.052423043
1,20,16,0.042489421
1,20,17,0.036180455
1,20,18,0.03670879
1,20,19,0.0368693
1,20,20,0.037024289
1,21,1,0.1
1,21,2,0.075476106
1,21,3,0.07129039
1,21,4,0.06745914
1,21,5,0.064500944
1,21,6,0.06406986
1,21,7,0.062874943
1,21,8,0.063123095
1,21,9,0.061343648
1,21,10,0.061025256
1,21,11,0.057098099
1,21,12,0.055221371
1,21,13,0.056544964
1,21,14,0.04657134
1,21,15,0.038886662
1,21,16,0.04256727
1,21,17,0.045368261
1,21,18,0.050744273
1,21,19,0.0560718
1,21,20,0.061486738
1,22,1,0.1
1,22,2,0.076488241
1,22,3,0.072099872
1,22,4,0.071154966
1,22,5,0.065416231
1,22,6,0.067100046
1,22,7,0.059840277
1,22,8,0.058426299
1,22,9,0.060777563
1,22,10,0.059730477
1,22,11,0.057969514
1,22,12,0.05328386
1,22,13,0.054345005
1,22,14,0.050197753
1,22,15,0.04454526
1,22,16,0.037913639
1,22,17,0.038749705
1,22,18,0.040174841
1,22,19,0.041380677
1,22,20,0.042029936
2,1,1,0.1
2,1,2,0.100527647
2,1,3,0.092451798
2,1,4,0.093027926
2,1,5,0.086539029
2,1,6,0.088988051
2,1,7,0.083161417
2,1,8,0.085743012
2,1,9,0.07954102
2,1,10,0.084305012
2,1,11,0.081932401
2,1,12,0.085095083
2,1,13,0.078389249
2,1,14,0.086964973
2,1,15,0.082350315
2,1,16,0.07441245
2,1,17,0.096793747
2,1,18,0.074189273
2,1,19,0.061865872
2,1,20,0.043334857
2,2,1,0.1
2,2,2,0.081262598
2,2,3,0.080206142
2,2,4,0.081860068
2,2,5,0.079491443
2,2,6,0.080360574
2,2,7,0.077858128
2,2,8,0.079596323
2,2,9,0.077337853
2,2,10,0.080697605
2,2,11,0.076390771
2,2,12,0.074757134
2,2,13,0.074184136
2,2,14,0.073333243
2,2,15,0.076131385
2,2,16,0.071667822
2,2,17,0.077837477
2,2,18,0.066943604
2,2,19,0.066323045
2,2,20,0.058936392
2,3,1,0.1
2,3,2,0.087681908
2,3,3,0.086879408
2,3,4,0.08388062
2,3,5,0.087019563
2,3,6,0.081652925
2,3,7,0.083721808
2,3,8,0.078659992
2,3,9,0.082954748
2,3,10,0.079504293
2,3,11,0.081293151
2,3,12,0.077170708
2,3,13,0.078393044
2,3,14,0.07587468
2,3,15,0.074783837
2,3,16,0.094390474
2,3,17,0.072545501
2,3,18,0.072017837
2,3,19,0.058526919
2,3,20,0.048822619
2,4,1,0.1
2,4,2,0.085942085
2,4,3,0.084130772
2,4,4,0.083532793
2,4,5,0.083529473
2,4,6,0.083152379
2,4,7,0.084023362
2,4,8,0.084374626
2,4,9,0.084678262
2,4,10,0.084889765
2,4,11,0.082877948
2,4,12,0.077234535
2,4,13,0.074790085
2,4,14,0.072907492
2,4,15,0.07236509
2,4,16,0.082996698
2,4,17,0.097617314
2,4,18,0.11710868
2,4,19,0.134950997
2,4,20,0.172933184
2,5,1,0.1
2,5,2,0.078122664
2,5,3,0.079039114
2,5,4,0.079204049
2,5,5,0.079376032
2,5,6,0.079339583
2,5,7,0.078405362
2,5,8,0.078347165
2,5,9,0.079187731
2,5,10,0.075039872
2,5,11,0.08104961
2,5,12,0.070339096
2,5,13,0.071243956
2,5,14,0.071827043
2,5,15,0.069369931
2,5,16,0.074676901
2,5,17,0.079761756
2,5,18,0.086817603
2,5,19,0.119156517
2,5,20,0.15275588
2,6,1,0.1
2,6,2,0.080666146
2,6,3,0.080460619
2,6,4,0.08088724
2,6,5,0.081607426
2,6,6,0.080648361
2,6,7,0.080587909
2,6,8,0.080551237
2,6,9,0.078385664
2,6,10,0.076494113
2,6,11,0.087375499
2,6,12,0.070702762
2,6,13,0.068048412
2,6,14,0.074974971
2,6,15,0.08159471
2,6,16,0.090823305
2,6,17,0.102650313
2,6,18,0.115408214
2,6,19,0.155982933
2,6,20,0.249280872
3,1,1,0.1
3,1,2,0.100441029
3,1,3,0.153878021
3,1,4,0.131251654
3,1,5,0.124805604
3,1,6,0.13354938
3,1,7,0.15260175
3,1,8,0.142002925
3,1,9,0.131456057
3,1,10,0.153630337
3,1,11,0.18902561
3,1,12,0.171201375
3,1,13,0.155761259
3,1,14,0.147655255
3,1,15,0.17027563
3,1,16,0.098496814
3,1,17,0.079367491
3,1,18,0.083679458
3,1,19,0.07740187
3,1,20,0.040119416
3,3,1,0.1
3,3,2,0.102776738
3,3,3,0.106130392
3,3,4,0.109246195
3,3,5,0.11147851
3,3,6,0.113462312
3,3,7,0.115247722
3,3,8,0.116249402
3,3,9,0.116659859
3,3,10,0.1160648
3,3,11,0.116103117
3,3,12,0.111719433
3,3,13,0.105693118
3,3,14,0.120390661
3,3,15,0.11790655
3,3,16,0.11724762
3,3,17,0.117550705
3,3,18,0.123399103
3,3,19,0.134754381
3,3,20,0.116792285
3,4,1,0.1
3,4,2,0.097690182
3,4,3,0.102434506
3,4,4,0.107127959
3,4,5,0.108358133
3,4,6,0.111972356
3,4,7,0.111479556
3,4,8,0.114098605
3,4,9,0.114721473
3,4,10,0.110502517
3,4,11,0.122076908
3,4,12,0.105404747
3,4,13,0.11765529
3,4,14,0.098994935
3,4,15,0.110843631
3,4,16,0.132500421
3,4,17,0.14513583
3,4,18,0.156183239
3,4,19,0.156183239
3,4,20,0.441233532
4,1,1,0.1
4,1,2,0.096173829
4,1,3,0.096982625
4,1,4,0.097646478
4,1,5,0.0999853
4,1,6,0.097680337
4,1,7,0.096305968
4,1,8,0.096448728
4,1,9,0.095190318
4,1,10,0.095749409
4,1,11,0.091779868
4,1,12,0.101880491
4,1,13,0.089012815
4,1,14,0.086827167
4,1,15,0.083014086
4,1,16,0.090632644
4,1,17,0.101332325
4,1,18,0.116302301
4,1,19,0.149807729
4,1,20,0.198031659
4,2,1,0.1
4,2,2,0.097143761
4,2,3,0.096785926
4,2,4,0.094679013
4,2,5,0.093475834
4,2,6,0.093324792
4,2,7,0.092421187
4,2,8,0.094876252
4,2,9,0.095186226
4,2,10,0.092684388
4,2,11,0.091539724
4,2,12,0.089601013
4,2,13,0.088069043
4,2,14,0.087916038
4,2,15,0.086443362
4,2,16,0.084160575
4,2,17,0.080579498
4,2,18,0.093253896
4,2,19,0.111216143
4,2,20,0.140811585
4,3,1,0.1
4,3,2,0.091331847
4,3,3,0.091730733
4,3,4,0.092492342
4,3,5,0.094073254
4,3,6,0.092450135
4,3,7,0.091457843
4,3,8,0.091227556
4,3,9,0.091069523
4,3,10,0.091418747
4,3,11,0.091446551
4,3,12,0.085754235
4,3,13,0.085136942
4,3,14,0.082433725
4,3,15,0.078528649
4,3,16,0.0857263
4,3,17,0.096644596
4,3,18,0.113318905
4,3,19,0.135240705
4,3,20,0.18086735
4,4,1,0.1
4,4,2,0.103610259
4,4,3,0.105416289
4,4,4,0.106400462
4,4,5,0.107898143
4,4,6,0.105675173
4,4,7,0.104233998
4,4,8,0.104483351
4,4,9,0.10436379
4,4,10,0.104514374
4,4,11,0.103923468
4,4,12,0.098726592
4,4,13,0.097162167
4,4,14,0.093784635
4,4,15,0.089600657
4,4,16,0.098474443
4,4,17,0.11037102
4,4,18,0.126267139
4,4,19,0.153191361
4,4,20,0.206422619
4,5,1,0.1
4,5,2,0.102704784
4,5,3,0.101440605
4,5,4,0.102063386
4,5,5,0.102799567
4,5,6,0.104623961
4,5,7,0.103433766
4,5,8,0.103278351
4,5,9,0.102970624
4,5,10,0.103295969
4,5,11,0.100576349
4,5,12,0.096172256
4,5,13,0.09691309
4,5,14,0.093772328
4,5,15,0.090464062
4,5,16,0.090233185
4,5,17,0.087836113
4,5,18,0.086483268
4,5,19,0.102594269
4,5,20,0.11674609
4,6,1,0.1
4,6,2,0.102855537
4,6,3,0.105907211
4,6,4,0.105531934
4,6,5,0.105706113
4,6,6,0.105143848
4,6,7,0.104543438
4,6,8,0.104970305
4,6,9,0.105133659
4,6,10,0.1052166
4,6,11,0.104149499
4,6,12,0.099731088
4,6,13,0.095840125
4,6,14,0.09313115
4,6,15,0.091328232
4,6,16,0.089613393
4,6,17,0.100048469
4,6,18,0.113588842
4,6,19,0.135208755
4,6,20,0.165716501
4,7,1,0.1
4,7,2,0.073483911
4,7,3,0.073848508
4,7,4,0.073558991
4,7,5,0.074071114
4,7,6,0.074920026
4,7,7,0.073275849
4,7,8,0.072318677
4,7,9,0.072460862
4,7,10,0.073595385
4,7,11,0.064740586
4,7,12,0.069277522
4,7,13,0.073689688
4,7,14,0.073689688
4,7,15,0.076231417
4,7,16,0.077458177
4,7,17,0.077458177
4,7,18,0.162525211
4,7,19,1
4,7,20,1
4,8,1,0.1
4,8,2,0.076105138
4,8,3,0.077264141
4,8,4,0.07750564
4,8,5,0.07775736
4,8,6,0.077435879
4,8,7,0.076667153
4,8,8,0.077269199
4,8,9,0.077880776
4,8,10,0.072843924
4,8,11,0.070939603
4,8,12,0.073629337
4,8,13,0.076522642
4,8,14,0.079273849
4,8,15,0.082748033
4,8,16,0.118056619
4,8,17,0.118056619
4,8,18,1
4,8,19,1
4,8,20,1
4,9,1,0.1
4,9,2,0.082036886
4,9,3,0.082456181
4,9,4,0.083221453
4,9,5,0.083610279
4,9,6,0.083421984
4,9,7,0.082755058
4,9,8,0.081552132
4,9,9,0.083749119
4,9,10,0.078156096
4,9,11,0.070299486
4,9,12,0.080820157
4,9,13,0.09554926
4,9,14,0.099086721
4,9,15,0.103638503
4,9,16,0.109301432
4,9,17,0.169130765
4,9,18,1
4,9,19,1
4,9,20,1
4,10,1,0.1
4,10,2,0.090602201
4,10,3,0.09136207
4,10,4,0.09191449
4,10,5,0.093337776
4,10,6,0.092703282
4,10,7,0.092576074
4,10,8,0.090026652
4,10,9,0.090929102
4,10,10,0.090430159
4,10,11,0.086075234
4,10,12,0.096337925
4,10,13,0.082790269
4,10,14,0.081862314
4,10,15,0.079257618
4,10,16,0.085452058
4,10,17,0.095660981
4,10,18,0.110454181
4,10,19,0.141829692
4,10,20,0.19159837
4,11,1,0.1
4,11,2,0.083688908
4,11,3,0.084845535
4,11,4,0.085341141
4,11,5,0.085803355
4,11,6,0.085040997
4,11,7,0.084301365
4,11,8,0.083463656
4,11,9,0.085224776
4,11,10,0.084022843
4,11,11,0.08010687
4,11,12,0.088686313
4,11,13,0.074967573
4,11,14,0.072214584
4,11,15,0.077899484
4,11,16,0.085092428
4,11,17,0.101091056
4,11,18,0.125726568
4,11,19,0.172510653
4,11,20,0.260273443
4,12,1,0.1
4,12,2,0.092305818
4,12,3,0.091881652
4,12,4,0.092497958
4,12,5,0.092880467
4,12,6,0.092971733
4,12,7,0.093680737
4,12,8,0.09154733
4,12,9,0.090519605
4,12,10,0.091510784
4,12,11,0.089679899
4,12,12,0.077067179
4,12,13,0.086682485
4,12,14,0.09484968
4,12,15,0.103944966
4,12,16,0.116165461
4,12,17,0.133052417
4,12,18,0.173662926
4,12,19,0.236057011
4,12,20,1
4,13,1,0.1
4,13,2,0.082768417
4,13,3,0.082719053
4,13,4,0.083325015
4,13,5,0.083357252
4,13,6,0.083979835
4,13,7,0.083826048
4,13,8,0.083398951
4,13,9,0.081203031
4,13,10,0.083398983
4,13,11,0.070892772
4,13,12,0.07662155
4,13,13,0.08394027
4,13,14,0.097936346
4,13,15,0.119084301
4,13,16,0.124392495
4,13,17,0.141505509
4,13,18,0.227728485
4,13,19,1
4,13,20,1
4,14,1,0.1
4,14,2,0.089870656
4,14,3,0.091331726
4,14,4,0.090848709
4,14,5,0.090240438
4,14,6,0.091577336
4,14,7,0.092416469
4,14,8,0.08909087
4,14,9,0.090837987
4,14,10,0.091011608
4,14,11,0.089843027
4,14,12,0.084231144
4,14,13,0.081580124
4,14,14,0.080898392
4,14,15,0.079179569
4,14,16,0.085736069
4,14,17,0.097256658
4,14,18,0.114018031
4,14,19,0.138562002
4,14,20,0.181280607
4,15,1,0.1
4,15,2,0.076037819
4,15,3,0.075765629
4,15,4,0.075723096
4,15,5,0.075279609
4,15,6,0.076259658
4,15,7,0.077869216
4,15,8,0.074736429
4,15,9,0.075132395
4,15,10,0.077046441
4,15,11,0.073910562
4,15,12,0.063385507
4,15,13,0.067257219
4,15,14,0.077907033
4,15,15,0.091712305
4,15,16,0.099995868
4,15,17,0.119395206
4,15,18,0.172896218
4,15,19,0.2448334
4,15,20,1
4,16,1,0.1
4,16,2,0.086475626
4,16,3,0.085257252
4,16,4,0.084956985
4,16,5,0.084441127
4,16,6,0.084331268
4,16,7,0.082885914
4,16,8,0.083191607
4,16,9,0.084416009
4,16,10,0.083272176
4,16,11,0.083307531
4,16,12,0.079558091
4,16,13,0.073056921
4,16,14,0.074422226
4,16,15,0.074422226
4,16,16,0.115953379
4,16,17,0.150194804
4,16,18,0.200662206
4,16,19,0.308650098
4,16,20,1
4,17,1,0.1
4,17,2,0.090451794
4,17,3,0.084813362
4,17,4,0.08519105
4,17,5,0.086917083
4,17,6,0.080667378
4,17,7,0.076139796
4,17,8,0.079934235
4,17,9,0.080642545
4,17,10,0.081163389
4,17,11,0.08242568
4,17,12,0.079601015
4,17,13,0.077367409
4,17,14,0.07884808
4,17,15,0.075335693
4,17,16,0.073073821
4,17,17,0.069856489
4,17,18,0.064320719
4,17,19,0.071814823
4,17,20,0.082103089
4,18,1,0.1
4,18,2,0.078486367
4,18,3,0.077180162
4,18,4,0.076966635
4,18,5,0.0761689
4,18,6,0.076047207
4,18,7,0.075175902
4,18,8,0.074040284
4,18,9,0.076018551
4,18,10,0.075336195
4,18,11,0.075529396
4,18,12,0.072505158
4,18,13,0.065668672
4,18,14,0.067318992
4,18,15,0.06930142
4,18,16,0.098313432
4,18,17,0.131508909
4,18,18,0.186242887
4,18,19,0.280195967
4,18,20,1
5,1,1,0.1
5,1,2,0.101402739
5,1,3,0.10335459
5,1,4,0.103943185
5,1,5,0.103493219
5,1,6,0.102965239
5,1,7,0.102222573
5,1,8,0.10180052
5,1,9,0.099198202
5,1,10,0.100210227
5,1,11,0.097428996
5,1,12,0.090507103
5,1,13,0.087460719
5,1,14,0.08522466
5,1,15,0.082480624
5,1,16,0.083443465
5,1,17,0.089999902
5,1,18,0.111641945
5,1,19,0.121177923
5,1,20,0.168854672
5,2,1,0.1
5,2,2,0.110994868
5,2,3,0.118261135
5,2,4,0.119318298
5,2,5,0.121896412
5,2,6,0.121395466
5,2,7,0.119909972
5,2,8,0.122084792
5,2,9,0.118198962
5,2,10,0.122306189
5,2,11,0.112603686
5,2,12,0.10353577
5,2,13,0.100882211
5,2,14,0.099610555
5,2,15,0.097132635
5,2,16,0.10772888
5,2,17,0.122088581
5,2,18,0.135693859
5,2,19,0.154880253
5,2,20,0.160197714
5,3,1,0.1
5,3,2,0.100345179
5,3,3,0.101240055
5,3,4,0.101652411
5,3,5,0.101181361
5,3,6,0.101445752
5,3,7,0.100373885
5,3,8,0.099062272
5,3,9,0.099173797
5,3,10,0.098320168
5,3,11,0.092529283
5,3,12,0.090508808
5,3,13,0.086646074
5,3,14,0.08234833
5,3,15,0.0868537
5,3,16,0.098143543
5,3,17,0.109527683
5,3,18,0.115663354
5,3,19,0.141327572
5,3,20,0.193989481
5,4,1,0.1
5,4,2,0.099748392
5,4,3,0.100749668
5,4,4,0.101902877
5,4,5,0.101178328
5,4,6,0.100329016
5,4,7,0.100573237
5,4,8,0.100395169
5,4,9,0.096371534
5,4,10,0.099703178
5,4,11,0.093218648
5,4,12,0.088585731
5,4,13,0.085788328
5,4,14,0.081154196
5,4,15,0.087672273
5,4,16,0.094769836
5,4,17,0.106061472
5,4,18,0.119726437
5,4,19,0.134567611
5,4,20,0.165027615
5,5,1,0.1
5,5,2,0.094995632
5,5,3,0.096161837
5,5,4,0.097610698
5,5,5,0.095343827
5,5,6,0.095683587
5,5,7,0.094868233
5,5,8,0.09431977
5,5,9,0.089866465
5,5,10,0.096864803
5,5,11,0.086068363
5,5,12,0.078034152
5,5,13,0.085193024
5,5,14,0.090126866
5,5,15,0.095662426
5,5,16,0.105290848
5,5,17,0.118842303
5,5,18,0.135868623
5,5,19,0.162101659
5,5,20,0.230914157
5,6,1,0.1
5,6,2,0.089025949
5,6,3,0.090900163
5,6,4,0.091081935
5,6,5,0.090503543
5,6,6,0.090297543
5,6,7,0.090171369
5,6,8,0.088102331
5,6,9,0.088210467
5,6,10,0.086878464
5,6,11,0.085167701
5,6,12,0.075781835
5,6,13,0.074683201
5,6,14,0.079155812
5,6,15,0.082293094
5,6,16,0.085367552
5,6,17,0.091532582
5,6,18,0.102421492
5,6,19,0.122053654
5,6,20,0.207883025
5,7,1,0.1
5,7,2,0.084063902
5,7,3,0.085454504
5,7,4,0.086089556
5,7,5,0.085158568
5,7,6,0.085293075
5,7,7,0.084192835
5,7,8,0.083707665
5,7,9,0.083161032
5,7,10,0.08090669
5,7,11,0.06870281
5,7,12,0.077203822
5,7,13,0.083150622
5,7,14,0.08923377
5,7,15,0.094073265
5,7,16,0.098336792
5,7,17,0.107618776
5,7,18,0.121792994
5,7,19,0.232896578
5,7,20,0.368159678
6,1,1,0.1
6,1,2,0.101597886
6,1,3,0.101359674
6,1,4,0.101482473
6,1,5,0.102130687
6,1,6,0.102610408
6,1,7,0.103164396
6,1,8,0.099775342
6,1,9,0.097961611
6,1,10,0.095414149
6,1,11,0.095545077
6,1,12,0.093734957
6,1,13,0.091451978
6,1,14,0.089540028
6,1,15,0.087804491
6,1,16,0.08432781
6,1,17,0.080364074
6,1,18,0.077035778
6,1,19,0.074874515
6,1,20,0.07371236
6,2,1,0.1
6,2,2,0.099641777
6,2,3,0.098479074
6,2,4,0.095720136
6,2,5,0.094113328
6,2,6,0.09344511
6,2,7,0.091053696
6,2,8,0.088217556
6,2,9,0.090002115
6,2,10,0.08931626
6,2,11,0.091682121
6,2,12,0.086920692
6,2,13,0.085734798
6,2,14,0.081579686
6,2,15,0.078553811
6,2,16,0.079238168
6,2,17,0.081025752
6,2,18,0.077973889
6,2,19,0.081067127
6,2,20,0.080468801
6,3,1,0.1
6,3,2,0.098936312
6,3,3,0.099108968
6,3,4,0.098781689
6,3,5,0.098353347
6,3,6,0.098354997
6,3,7,0.098408888
6,3,8,0.096539126
6,3,9,0.099490183
6,3,10,0.092215364
6,3,11,0.092625037
6,3,12,0.092853521
6,3,13,0.087704291
6,3,14,0.085042295
6,3,15,0.083491663
6,3,16,0.081909795
