DUMMY,DUMMY,DUMMY,1
6,2,11,655.3360321
6,2,12,478.5457709
6,2,13,572.1631497
6,2,14,387.2136507
6,2,15,432.7960863
6,2,16,473.4957602
6,2,17,342.2023757
6,2,18,428.2586463
6,2,19,320.0762423
6,2,20,3207.654619
6,3,1,210.3504186
6,3,2,97.83253978
6,3,3,132.8561418
6,3,4,206.8517662
6,3,5,184.4650091
6,3,6,158.8200257
6,3,7,59.50571756
6,3,8,81.11663874
6,3,9,81.02888124
6,3,10,193.5758133
6,3,11,172.9802675
6,3,12,78.20426418
6,3,13,106.0069555
6,3,14,33.89942958
6,3,15,44.20377912
6,3,16,55.12330817
6,3,17,24.6422938
6,3,18,178.6764525
6,3,19,186.1243424
6,3,20,1855.194505
6,4,1,391.3143981
6,4,2,140.0925378
6,4,3,4.072533775
6,4,4,218.0737633
6,4,5,425.9796053
6,4,6,1032.554171
6,4,7,807.1353284
6,4,8,1691.937198
6,4,10,40.5147719
6,4,11,508.1423885
6,4,12,175.276898
6,4,13,897.4647138
6,4,14,303.8290689
6,4,15,1106.050214
6,4,16,1457.265142
6,4,17,1329.878907
6,4,18,265.7433804
6,4,20,2268.264516
6,5,1,51.83696972
6,5,2,10.73304596
6,5,3,0.031295185
6,5,20,415.3816304
6,6,1,112.5922114
6,6,3,16.0034017
6,6,4,121.912334
6,6,5,146.3922286
6,6,6,190.1511969
6,6,7,161.9806217
6,6,8,256.5048202
6,6,9,299.8688942
6,6,10,413.7025932
6,6,11,496.450043
6,6,12,434.4602777
6,6,13,557.1709888
6,6,14,465.2978212
6,6,15,561.2023174
6,6,16,660.3747091
6,6,17,331.1703015
6,6,19,1675.950846
6,6,20,1418.772826
6,7,1,50.50425715
6,7,20,179.6517308
6,8,20,163.5211318
6,9,20,18.73048434
7,1,1,95.85353497
7,1,2,104.1875297
7,1,3,132.6220088
7,1,4,134.2270681
7,1,5,112.7600948
7,1,6,90.03217165
7,1,7,53.33859512
7,1,8,41.96642985
7,1,9,49.86152701
7,1,10,56.56063265
7,1,11,58.56712457
7,1,12,48.24628566
7,1,13,60.47302028
7,1,14,34.66245729
7,1,15,28.94071775
7,1,16,19.36316948
7,1,20,378.1855853
7,3,1,72.15660016
7,3,2,70.8133108
7,3,3,73.85006684
7,3,4,62.18183138
7,3,5,31.92985925
7,3,6,5.831031245
7,3,7,8.611414275
7,3,8,23.9202326
7,3,9,35.0979352
7,3,10,43.26195299
7,3,11,47.81688704
7,3,12,39.60950128
7,3,13,49.32265375
7,3,14,29.32410818
7,3,15,22.30489303
7,3,16,13.93970102
7,3,19,122.1338646
7,3,20,269.8975986
7,4,20,14.42241714
8,1,20,51.45908142
8,2,20,51.15314762
8,3,20,241.9690173
8,4,20,291.3160336
8,5,20,541.1675886
9,1,20,274.80318
9,2,20,362.1274689
9,5,1,4.355513119
9,5,2,3.475437785
9,5,3,3.0243807
9,5,19,9.769396491
9,5,20,8.943476288
9,9,20,0.519017753
9,10,20,0.564673082
9,11,20,1.565882849
10,1,1,92.05914781
10,1,2,139.6677551
10,1,3,26.76745478
10,1,4,222.4843718
10,1,5,54.32796717
10,1,6,319.7723643
10,1,7,22.60453176
10,1,8,408.8114192
10,1,9,81.89268578
10,1,10,488.7843339
10,1,11,199.2616501
10,1,12,447.296343
10,1,13,293.6463811
10,1,14,449.7102932
10,1,15,235.3978731
10,1,16,697.4259293
10,1,18,1005.21671
10,1,20,1062.811121
10,2,1,142.2200353
10,2,2,90.46704711
10,2,3,124.7661613
10,2,4,183.5790392
10,2,5,209.7938286
10,2,6,241.671776
10,2,7,240.175064
10,2,8,293.1940832
10,2,9,326.0827169
10,2,10,380.0443414
10,2,11,421.298429
10,2,12,400.2178108
10,2,13,459.1292982
10,2,14,425.5488367
10,2,15,473.3501425
10,2,16,523.4960883
10,2,18,1071.025802
10,2,19,611.772636
10,2,20,1098.062733
10,3,1,255.8628303
10,3,2,114.9998424
10,3,3,114.9437653
10,3,4,117.6638372
10,3,5,121.1949646
10,3,6,128.649379
10,3,7,144.5906042
10,3,8,114.116499
10,3,9,134.4772638
10,3,10,152.3482306
10,3,11,175.5325901
10,3,12,145.2327733
10,3,13,188.5637245
10,3,14,125.3821142
10,3,15,166.0490332
10,3,16,190.3799445
10,3,17,348.6527912
10,3,20,69.05163509
10,4,1,2.91028878
10,5,2,72.93944172
10,5,3,76.23629323
10,5,4,79.19862389
10,5,5,82.32024822
10,5,6,87.46710784
10,5,7,92.83797388
10,5,9,32.80017644
10,5,10,96.8902781
10,5,11,102.9682229
10,5,12,103.5838636
10,5,13,124.3692353
10,5,14,115.239339
10,5,16,51.65108972
10,5,17,194.7218519
10,5,19,106.0496698
10,5,20,31.81877034
10,8,20,546.5120468
10,9,20,53.30703031
10,10,20,54.46570491
11,1,1,43.53812962
11,1,2,35.23704877
11,1,3,35.02292228
11,1,4,39.92149445
