dummy,dummy,dummy,1
1,67,12,0.08785287
1,67,13,0.057319992
1,67,14,0.036355765
1,67,15,0.019073394
1,67,16,0.010766554
1,67,17,0.847919172
1,67,18,0.450120841
1,67,19,0.053622757
1,67,20,0.001682829
1,68,1,0.128538079
1,68,2,0.049681651
1,68,3,0.027718841
1,68,4,0.015475774
1,68,5,0.009725455
1,68,6,0.005972671
1,68,7,0.003071915
1,68,8,0.133619952
1,68,9,0.056861628
1,68,10,0.033912145
1,68,11,0.018767786
1,68,12,0.012279505
1,68,13,0.007800594
1,68,14,0.004139908
1,68,15,0.179677906
1,68,16,0.073601342
1,68,17,0.042469473
1,68,18,0.000429157
1,68,19,0.000431611
1,68,20,0.000433724
1,69,1,0.032734489
1,69,2,0.012623555
1,69,3,0.007030309
1,69,4,0.003930166
1,69,5,0.002468616
1,69,6,0.001498267
1,69,7,0.000760431
1,69,8,0.033992257
1,69,9,0.014408698
1,69,10,0.008520453
1,69,11,0.004950553
1,69,12,0.003251561
1,69,13,0.001942721
1,69,14,0.001012183
1,69,15,0.045641651
1,69,16,0.018614594
1,69,17,0.010640546
1,69,18,0.006022131
1,69,19,0.006919774
1,69,20,0.000110971
1,70,1,0.44085029
1,70,2,0.170849755
1,70,3,0.097171168
1,70,4,0.054345883
1,70,5,0.034161106
1,70,6,0.020813397
1,70,7,0.010712123
1,70,8,0.457470178
1,70,9,0.195330929
1,70,10,0.11738228
1,70,11,0.068472012
1,70,12,0.045303254
1,70,13,0.02668523
1,70,14,0.014074923
1,70,15,0.609980456
1,70,16,0.25054815
1,70,17,0.145534715
1,70,18,0.08270149
1,70,19,0.094089551
1,70,20,0.001270164
1,71,1,0.637245051
1,71,2,0.248542523
1,71,3,0.140977686
1,71,4,0.07885538
1,71,5,0.049420314
1,71,6,0.030340415
1,71,7,0.015479977
1,71,8,0.008712696
1,71,9,0.706477837
1,71,10,0.295047228
1,71,11,0.171703997
1,71,12,0.100968367
1,71,13,0.065953572
1,71,14,0.041951392
1,71,15,0.079136538
1,71,16,0.013306768
1,71,17,0.970294328
1,71,18,0.001845624
1,71,19,0.063132729
1,71,20,0.001929822
1,72,1,0.221639707
1,72,2,0.084980122
1,72,3,0.047350888
1,72,4,0.026797448
1,72,5,0.016779058
1,72,6,0.198124107
1,72,7,0.082291182
1,72,8,0.048477982
1,72,9,0.0314016
1,72,10,0.020327675
1,72,11,0.254775387
1,72,12,0.101862416
1,72,13,0.058128959
1,72,14,0.036449901
1,72,15,0.023058985
1,72,16,0.283710859
1,72,17,0.11236301
1,72,18,0.063925365
1,72,19,0.058760319
1,72,20,0.025887956
1,73,1,0.137859912
1,73,2,0.053272514
1,73,3,0.02978044
1,73,4,0.016674421
1,73,5,0.010481061
1,73,6,0.00645328
1,73,7,0.003307111
1,73,8,0.001776823
1,73,9,0.151878566
1,73,10,0.062846063
1,73,11,0.037588316
1,73,12,0.02113046
1,73,13,0.01378248
1,73,14,0.008746694
1,73,15,0.006030887
1,73,16,0.117644685
1,73,17,0.000192608
1,73,19,0.131104439
1,73,20,0.000289934
1,74,1,0.028381596
1,74,2,0.010930121
1,74,3,0.006084
1,74,4,0.003387965
1,74,5,0.002114299
1,74,6,0.001289034
1,74,7,0.000651732
1,74,8,0.000377887
1,74,9,0.030684971
1,74,10,0.016966103
1,74,12,0.004364056
1,74,13,0.002850544
1,74,14,0.001864516
1,74,15,0.000958466
1,74,16,0.026126648
1,74,17,0.01563565
1,74,18,0.000149339
1,74,19,0.000150193
1,74,20,0.000150928
1,75,1,1.664057849
1,75,2,0.643739417
1,75,3,0.360039398
1,75,4,0.201781739
1,75,5,0.126822656
1,75,6,0.078058421
1,75,7,0.039634517
1,75,8,0.434264762
1,75,9,1.110615446
1,75,10,0.762284246
1,75,11,0.45097656
1,75,12,0.257172125
1,75,13,0.167820873
1,75,14,0.108771224
1,75,15,0.260061642
1,75,16,0.64331708
1,75,17,1.517429789
1,75,18,0.997935875
1,75,19,0.568971796
1,75,20,0.004315509
1,76,1,0.559867769
1,76,2,0.216577974
1,76,3,0.120923562
1,76,4,0.067822531
1,76,5,0.042600357
1,76,6,0.02620197
1,76,7,0.013398145
1,76,8,0.007447867
1,76,9,0.617129048
1,76,10,0.257777529
1,76,11,0.146863695
1,76,12,0.086249032
1,76,13,0.057536233
1,76,14,0.036544521
1,76,15,0.018930142
1,76,16,0.010859525
1,76,17,0.839049188
1,76,18,0.336398918
1,76,19,0.001323827
1,76,20,0.001330307
1,77,1,0.066103461
1,77,2,0.025560411
1,77,3,0.014246206
1,77,4,0.007965265
1,77,5,0.004992103
1,77,6,0.003051057
1,77,7,0.00155034
1,77,8,0.069088788
1,77,9,0.029185432
1,77,10,0.017195818
1,77,11,0.009896869
1,77,12,0.00648762
1,77,13,0.00411258
1,77,14,0.002152755
1,77,15,0.096016143
1,77,16,0.039049327
1,77,17,0.022224484
1,77,18,0.012434526
1,77,19,0.008052233
1,77,20,0.005140178
1,78,1,0.089880767
1,78,2,0.03476584
1,78,3,0.019407168
1,78,4,0.010883989
1,78,5,0.006829284
1,78,6,0.00421646
1,78,7,0.002187826
1,78,8,0.09144675
1,78,9,0.03872413
1,78,10,0.023152613
1,78,11,0.013819971
1,78,12,0.00824363
1,78,13,0.005226603
1,78,14,0.002770322
1,78,15,0.119859275
1,78,16,0.048816697
1,78,17,0.028219028
1,78,18,0.016416411
1,78,19,0.009303714
1,78,20,0.000154959
1,79,1,0.1702405
1,79,2,0.065771555
1,79,3,0.036651972
1,79,4,0.020516419
1,79,5,0.012788183
1,79,6,0.007824592
1,79,7,0.004027966
1,79,8,0.177934971
1,79,9,0.075051191
1,79,10,0.04420039
1,79,11,0.025511793
1,79,12,0.016638329
1,79,13,0.010604171
1,79,14,0.005671105
1,79,15,0.247811993
1,79,16,0.100675123
1,79,17,0.057301322
1,79,18,0.032187782
1,79,19,0.001115175
1,79,20,0.001120634
1,80,1,0.147694229
1,80,2,0.056848446
1,80,3,0.031772543
1,80,4,0.017993263
1,80,5,0.011343703
1,80,6,0.112291977
1,80,7,0.046830126
1,80,8,0.027711849
1,80,9,0.017133507
1,80,10,0.011721588
1,80,11,0.1394501
1,80,12,0.057005741
1,80,13,0.033110592
1,80,14,0.02071964
1,80,15,0.012594196
1,80,16,0.152722032
1,80,17,0.061394638
1,80,18,0.035231162
1,80,19,0.034852665
1,80,20,0.000214384
1,81,1,0.00024559
1,81,2,9.26E-05
1,81,3,5.11E-05
1,81,4,2.79E-05
1,81,5,1.78E-05
1,81,6,1.10E-05
1,81,7,5.88E-06
1,81,8,4.51E-06
1,81,9,5.93E-06
1,81,10,0.000314702
1,81,12,7.68E-05
1,81,14,2.02E-05
1,81,19,0.000482156
1,81,20,3.39E-09
1,82,1,0.004806723
1,82,2,0.001835971
1,82,3,0.001018596
1,82,4,0.000563164
1,82,5,0.000353536
1,82,6,0.000218567
1,82,7,0.000112983
1,82,8,7.17E-05
1,82,9,0.003383232
1,82,10,0.001399619
1,82,11,0.000831009
1,82,12,0.000507678
1,82,13,0.000351403
1,82,14,0.000179475
1,82,15,9.39E-05
1,82,17,0.005723442
1,82,18,1.60E-06
1,82,19,1.61E-06
1,82,20,1.62E-06
2,1,1,23.5411193
2,1,2,33.21312091
2,1,3,68.24834344
2,1,4,126.3671694
2,1,5,36.64827571
2,1,6,76.89871112
2,1,7,108.4846334
2,1,8,59.76463267
2,1,9,96.71910568
2,1,10,148.7604206
2,1,11,79.59528459
2,1,12,87.69882031
2,1,13,203.2669655
2,1,14,45.27535284
2,1,15,121.0252126
2,1,16,215.9473339
2,1,17,24.89342282
2,1,18,213.0998226
2,1,19,25.36630858
2,1,20,351.5259465
2,2,1,12.61453829
2,2,2,10.32584062
2,2,3,26.19834745
2,2,4,19.89279989
2,2,5,21.15021281
2,2,6,21.16503971
2,2,7,13.59189909
2,2,8,34.71715448
2,2,9,26.74577579
2,2,10,28.82991299
2,2,11,28.12758967
2,2,12,14.42247223
2,2,13,44.57866142
2,2,14,21.08550642
2,2,15,30.55275768
2,2,16,36.75176587
2,2,17,14.54005251
2,2,18,47.97768632
2,2,19,14.81468788
2,2,20,63.61546803
2,3,1,12.35380115
2,3,2,13.55543846
2,3,3,20.93097752
2,3,4,28.54020716
2,3,5,20.02851648
2,3,6,22.93691136
2,3,7,27.6349438
2,3,8,43.7809535
2,3,9,31.33310313
2,3,10,32.59987538
2,3,11,41.67265993
2,3,12,46.48228744
2,3,13,49.87177904
2,3,14,27.7042224
2,3,15,46.69443023
2,3,16,62.72906663
2,3,17,48.45764185
2,3,18,41.14180501
2,3,19,22.86720723
2,3,20,120.7033914
2,4,1,2.097527569
2,4,2,1.655444469
2,4,3,3.69995349
2,4,4,4.782473937
2,4,5,8.325342103
2,4,6,11.39967185
2,4,7,12.49952733
2,4,8,12.42235807
2,4,9,7.724193519
2,4,10,4.243911458
2,4,11,5.808113347
2,4,12,8.055918981
2,4,13,9.814582252
2,4,14,11.38690606
2,4,15,13.61552446
2,4,16,13.32493512
2,4,17,10.39596053
2,4,18,8.039556713
2,4,19,9.355782006
2,4,20,24.71924145
2,5,1,5.468477028
2,5,2,6.802107064
2,5,3,10.26533147
2,5,4,24.51459803
2,5,5,20.52425435
2,5,6,17.75221567
2,5,7,11.36683085
2,5,8,10.95668239
2,5,9,12.0359669
2,5,10,12.00876882
2,5,11,11.98378514
2,5,12,14.1299555
2,5,13,19.05959718
2,5,14,14.25453707
2,5,15,24.53270839
2,5,16,14.96092728
2,5,17,15.40399171
2,5,18,17.01489822
2,5,19,15.69066989
2,5,20,49.31601705
2,6,1,2.022003106
2,6,2,2.901274265
2,6,3,3.539822241
2,6,4,6.07605238
2,6,5,3.450674406
2,6,6,4.817572659
2,6,7,5.217524679
2,6,8,2.839446774
2,6,9,4.102922361
2,6,10,5.256601027
2,6,11,4.605292394
2,6,12,5.699511704
2,6,13,6.507256991
2,6,14,5.851729097
2,6,15,6.61438042
2,6,16,6.693064968
2,6,17,5.130767169
2,6,18,6.674819828
2,6,19,4.942261242
2,6,20,12.28212945
2,7,1,18.33554729
2,7,2,6.513453895
2,7,3,3.859469342
2,7,4,2.744438853
2,7,5,2.18798944
2,7,6,13.38366425
2,7,7,6.282393469
2,7,8,4.185167639
2,7,9,3.124969147
2,7,10,2.270768511
2,7,11,16.01535985
2,7,12,7.455099866
2,7,13,5.057443079
2,7,14,3.126020818
2,7,15,2.263823167
2,7,16,17.32301068
2,7,17,7.78152977
2,7,18,5.079446401
2,7,19,0.005652558
2,7,20,0.005680226
2,8,1,14.36264347
2,8,2,4.02535122
2,8,3,3.079092311
2,8,4,2.151564023
2,8,5,2.031798923
2,8,6,1.889478856
2,8,7,2.187682093
2,8,8,11.92341542
2,8,9,6.330913659
2,8,10,4.91023979
2,8,11,3.398615452
2,8,12,2.879648338
2,8,13,2.423382382
2,8,14,3.88032876
2,8,15,14.79434619
2,8,16,6.902843368
2,8,17,5.154715839
2,8,18,3.401193239
2,8,19,8.87E-05
2,8,20,8.92E-05
2,9,1,14.65341297
2,9,2,5.53304944
2,9,3,3.39261923
2,9,4,2.224154066
2,9,5,1.412115539
2,9,6,0.918989569
2,9,7,0.731237287
2,9,8,10.07027878
2,9,9,4.554924257
2,9,10,2.871942158
2,9,11,1.881522879
2,9,12,1.204064394
2,9,13,0.884323764
2,9,14,1.244773789
2,9,15,12.48288192
2,9,16,5.166945013
2,9,17,3.168853622
2,9,18,2.017754514
2,9,19,5.95E-05
2,9,20,5.98E-05
2,10,1,21.41832252
2,10,2,8.32977663
2,10,3,4.728316424
2,10,4,2.733007982
2,10,5,2.225571346
2,10,6,5.403908663
2,10,7,3.164674096
2,10,8,1.875258626
2,10,9,1.422060791
2,10,10,1.957886802
2,10,11,5.688528891
2,10,12,3.287014862
2,10,13,1.870849639
2,10,14,2.318010206
2,10,15,3.46001959
2,10,16,1.582724729
2,10,17,8.98E-06
2,10,18,9.04E-06
2,10,19,9.10E-06
2,10,20,9.14E-06
3,1,1,8.352568869
3,1,2,58.41642176
3,1,3,10.49093836
3,1,4,66.51332513
3,1,5,17.14160288
3,1,6,20.00809152
3,1,7,130.3427224
3,1,8,22.08825989
3,1,9,27.15451839
3,1,10,22.05580687
3,1,11,236.3610801
3,1,12,18.04645472
3,1,13,21.36517407
3,1,14,233.0836531
3,1,15,96.30495974
3,1,16,25.48221125
3,1,17,25.46443505
3,1,18,25.71335187
3,1,19,25.09212185
3,1,20,358.3597338
3,2,1,16.83711917
3,2,2,144.0824342
3,2,3,101.0905848
3,2,4,45.32450036
3,2,5,234.102168
3,2,6,56.60301218
3,2,7,309.2361748
3,2,8,230.4720659
3,2,9,257.2199507
3,2,10,283.3264768
3,2,11,55.57706504
3,2,12,534.6604772
3,2,13,54.59054885
3,2,14,589.8760444
3,2,15,362.7413467
3,2,16,51.05346654
3,2,17,709.3039762
3,2,18,48.66707142
3,2,19,866.9215368
3,2,20,968.9742065
3,3,1,250.2380782
3,3,2,251.5705392
3,3,3,254.7422764
3,3,4,260.5987403
3,3,5,270.6513893
3,3,6,287.2251085
3,3,7,245.3989207
3,3,8,245.6502261
3,3,9,288.0708374
3,3,10,313.4219774
3,3,11,334.1084358
3,3,12,342.7343585
3,3,13,313.4580252
3,3,14,307.7858481
3,3,15,330.7360544
3,3,16,352.2545138
3,3,17,369.509243
3,3,18,365.6388157
3,3,19,347.2735712
3,3,20,597.7676437
3,4,1,21.16019445
3,4,2,21.37463795
3,4,3,21.84582148
3,4,4,22.62378251
3,4,5,23.75809192
3,4,6,25.23039686
3,4,7,26.8706876
3,4,8,41.84977529
3,4,9,18.08060417
3,4,10,23.45001291
3,4,11,28.76901187
3,4,12,26.8627965
3,4,13,40.78722387
3,4,14,14.88925598
3,4,15,49.70859471
3,4,16,14.13171629
3,4,17,12.72876429
3,4,18,54.4178732
3,4,19,20.05615341
3,4,20,60.22077731
3,5,1,2.224060776
3,5,2,2.246639664
3,5,3,2.296205306
3,5,4,2.378018655
3,5,5,2.497291999
3,5,6,2.652098193
3,5,7,2.824568239
3,5,8,5.316618918
3,5,9,2.493019115
3,5,10,2.561614492
3,5,11,2.918382865
3,5,12,3.080793914
3,5,13,3.203498337
3,5,14,3.602043297
3,5,15,5.491557362
3,5,16,3.481283966
3,5,17,3.546041666
3,5,18,6.290098248
3,8,1,137.1426962
3,8,2,143.4271537
3,8,3,147.0089643
3,8,4,148.1067114
3,8,5,149.52184
3,8,6,150.4769645
3,8,7,151.0332704
3,8,8,152.4536319
3,8,9,154.6098314
3,8,10,155.9033988
3,8,11,157.7720312
3,8,12,161.7168485
3,8,13,165.4463557
3,8,14,171.8581537
3,8,15,132.5099487
3,8,16,114.3111519
3,8,17,117.3769606
3,8,18,120.0738884
3,8,19,124.9155573
3,8,20,352.5267587
3,9,1,8.980931816
3,9,2,9.399444139
3,9,3,9.673315812
3,9,4,9.807388988
3,9,5,9.982771165
3,9,6,10.15273415
3,9,7,10.32392156
3,9,8,10.56450204
3,9,9,10.89618098
3,9,10,11.18073893
3,9,11,11.567233
3,9,12,12.01693976
3,9,13,12.5710915
3,9,14,13.25725342
3,9,15,13.99135561
3,9,16,14.70253142
3,9,17,15.43455487
3,9,18,16.13899186
3,9,19,7.020910147
3,9,20,65.11043195
3,10,1,0.312312102
3,10,2,0.326905339
3,10,3,0.336440495
3,10,4,0.34109351
3,10,5,0.347152572
3,10,6,0.353062175
3,10,7,0.359014005
3,10,8,0.367704081
3,10,9,0.378529272
3,10,10,0.389258184
3,10,11,0.400661029
3,10,12,0.416417794
3,10,13,0.435882192
3,10,14,0.459915555
3,10,15,0.48566581
3,10,16,0.510737902
3,10,17,0.536390273
3,10,18,0.561003322
3,10,19,0.588260455
3,10,20,2.714532313
4,1,1,7.647981854
4,1,2,7.674321739
4,1,3,14.59397752
4,1,4,14.70355428
4,1,5,6.385926908
4,1,6,6.744870752
4,1,7,8.418235343
4,1,8,9.181457623
4,1,9,11.54298718
4,1,10,12.27140874
4,1,11,13.00497085
4,1,12,14.18303293
4,1,13,11.41249158
4,1,14,11.15922721
4,1,15,11.99534604
4,1,16,12.78722342
4,1,17,14.83030085
4,1,18,17.28605215
4,1,19,18.71141726
4,1,20,36.96578506
4,2,1,6.037757052
4,2,2,6.056535043
4,2,3,3.977977391
4,2,4,4.025065648
4,2,5,4.857960936
4,2,6,5.016878982
4,2,7,7.793991488
4,2,8,7.294742158
4,2,9,6.424963164
4,2,10,6.081150089
4,2,11,6.502862217
4,2,12,7.068144978
4,2,13,8.382234767
4,2,14,8.554201133
4,2,15,8.068843854
4,2,16,7.716365341
4,2,17,7.801107179
4,2,18,7.868362028
4,2,19,8.853134577
4,2,20,18.27697796
4,3,1,6.776636346
4,3,2,7.24895765
4,3,3,12.67974906
4,3,4,13.57078051
4,3,5,6.803729436
4,3,6,7.040683272
4,3,7,8.294071828
4,3,8,10.09348704
4,3,9,12.08118318
4,3,10,11.92259955
4,3,11,12.35380809
4,3,12,13.16272627
4,3,13,11.38126649
4,3,14,11.30563065
4,3,15,12.40230755
4,3,16,12.76811989
4,3,17,14.62694301
4,3,18,16.27877538
4,3,19,17.32314953
4,3,20,37.00967449
4,4,1,16.39615427
4,4,2,16.42301301
4,4,3,13.8662745
4,4,4,13.94655513
4,4,5,7.221471203
4,4,6,9.043820436
4,4,7,10.68931379
4,4,8,12.94963524
4,4,9,15.59545918
4,4,10,16.15171633
4,4,11,16.79445392
4,4,12,16.98034575
4,4,13,13.87919062
4,4,14,14.81729776
4,4,15,16.15291218
4,4,16,17.9791898
4,4,17,19.75551257
4,4,18,20.309499
4,4,19,21.53216914
4,4,20,46.76150475
4,5,1,22.76149428
4,5,2,17.75811206
4,5,3,15.35065075
4,5,4,21.00795421
4,5,5,21.28770749
4,5,6,17.43514485
4,5,7,18.93101658
4,5,8,22.54855434
4,5,9,20.60959212
4,5,10,20.69579618
4,5,11,22.78678686
4,5,12,22.08698858
4,5,13,22.28887337
4,5,14,22.47050774
4,5,15,24.69325049
4,5,16,25.02922346
4,5,17,24.13517388
4,5,18,22.74654367
4,5,19,19.35807785
4,5,20,71.18513103
4,6,1,28.04853077
4,6,2,25.75334775
4,6,3,18.41519434
4,6,4,16.06830988
4,6,5,16.69481215
4,6,6,18.35897376
4,6,7,19.04771827
4,6,8,20.37111597
4,6,9,21.87912485
4,6,10,21.71549179
4,6,11,21.25663109
4,6,12,21.79923937
4,6,13,21.64328405
4,6,14,21.84695455
4,6,15,22.88686216
4,6,16,22.66612102
4,6,17,21.86579879
4,6,18,23.21685456
4,6,19,16.70426124
4,6,20,76.28568041
4,7,1,0.961226969
4,7,2,0.964035722
4,7,3,0.276523866
4,7,4,0.279393645
4,7,5,0.045297318
4,7,6,0.046289771
4,7,7,0.008451755
4,7,8,0.008755412
4,7,9,1.561408116
4,7,10,1.190359839
4,7,11,0.415978949
4,7,12,0.395053954
4,7,13,0.12861656
4,7,14,0.114741935
4,7,15,0.073131577
4,7,16,0.118255743
4,7,17,1.747950792
4,7,18,1.423835557
4,7,19,1.102134354
4,8,1,0.6574538
4,8,2,0.659142099
4,8,3,0.106897983
4,8,4,0.107895745
4,8,5,0.078853364
4,8,6,0.080450339
4,8,7,0.02100276
4,8,8,0.021750541
4,8,9,0.962739379
4,8,10,0.791199241
4,8,11,0.166581996
4,8,12,0.161125443
4,8,13,0.132931831
4,8,14,0.130671212
4,8,15,0.092340066
4,8,17,1.172382851
4,8,18,0.82919453
4,8,19,0.565441448
4,9,1,0.093573388
4,9,2,0.093883669
4,9,3,0.099345434
4,9,4,0.100510825
4,9,5,0.018056177
4,9,6,0.018488834
4,9,7,0.017689901
4,9,8,0.018326018
4,9,9,0.165090919
4,9,10,0.116600954
4,9,11,0.131962265
4,9,12,0.134579211
4,9,13,0.033474729
4,9,14,0.03239059
4,9,15,0.031450873
4,9,16,0.031718112
4,9,17,0.197396855
4,9,18,0.155621547
4,9,19,0.240611424
4,10,1,8.921188766
4,10,2,8.93670244
4,10,3,12.13977109
4,10,4,12.21483984
4,10,5,8.533335806
4,10,6,8.655954164
4,10,7,4.393805135
4,10,8,6.646298159
4,10,9,9.322498
4,10,10,10.23416574
4,10,11,11.11628333
4,10,12,12.39015046
4,10,13,12.0023709
4,10,14,11.59557385
4,10,15,9.401563528
4,10,16,11.00251066
4,10,17,13.08558939
4,10,18,14.9722641
4,10,19,16.61040501
4,10,20,32.1892657
4,11,1,6.523949509
4,11,2,6.540753205
4,11,3,4.828608941
4,11,4,4.8734198
4,11,5,3.514304046
4,11,6,3.585083311
4,11,7,2.54560354
4,11,8,4.105792414
4,11,9,5.919982891
4,11,10,6.732650349
4,11,11,6.275839578
4,11,12,6.327527288
4,11,13,5.402773405
4,11,14,5.154722325
4,11,15,4.727343555
4,11,16,6.482733408
4,11,17,7.492822072
4,11,18,8.209657681
4,11,19,8.849683029
4,11,20,14.52441298
4,12,1,2.776996551
4,12,2,2.783626264
4,12,3,3.324059839
4,12,4,3.35228985
4,12,5,2.297483666
4,12,6,2.340537564
4,12,7,1.826528146
4,12,8,2.029708371
4,12,9,4.237933445
4,12,10,3.61475259
4,12,11,4.208020738
4,12,12,4.415615591
4,12,13,3.591176394
4,12,14,3.356568147
4,12,15,2.927065388
4,12,16,3.205219073
4,12,17,4.744363766
4,12,18,4.844940243
4,12,19,6.260113567
4,12,20,8.885929878
4,13,1,1.834906691
4,13,2,1.841721526
4,13,3,1.67173279
4,13,4,1.693459469
4,13,5,2.705847165
4,13,6,2.775409525
4,13,7,0.475391138
4,13,8,0.492410714
4,13,9,3.239847292
4,13,10,2.32066697
4,13,11,2.27418092
4,13,12,2.420650499
4,13,13,3.517513474
4,13,14,3.575391508
4,13,15,1.053160324
4,13,16,1.247160579
4,13,17,3.549729709
4,13,18,3.284708411
4,13,19,6.046288164
4,14,1,6.930400001
4,14,2,6.951032632
4,14,3,3.966867298
4,14,4,4.160681186
4,14,5,6.603494102
4,14,6,7.034345987
4,14,7,2.322205809
4,14,8,4.067178546
4,14,9,6.057491396
4,14,10,6.958970957
4,14,11,6.316107699
4,14,12,6.671367856
4,14,13,7.630842042
4,14,14,8.110131731
4,14,15,5.768710174
4,14,16,6.553290491
4,14,17,7.355945094
4,14,18,7.967563351
4,14,19,8.749315043
4,14,20,18.39698012
4,15,1,1.545413154
4,15,2,1.54985175
4,15,3,1.175616785
4,15,4,1.187712367
4,15,5,3.200111375
4,15,6,3.269834395
4,15,7,0.557474512
4,15,8,0.948679004
4,15,9,3.2770982
4,15,10,2.022979342
4,15,11,1.737561643
4,15,12,2.109385958
4,15,13,3.593077243
4,15,14,3.99809811
4,15,15,1.610111699
4,15,16,1.904734291
4,15,17,3.594646949
4,15,18,3.119904965
4,15,19,5.516901889
4,16,1,0.539360451
4,16,2,0.258997738
4,16,3,0.260779185
4,16,4,0.178077936
4,16,5,0.181237455
4,16,6,0.007454622
4,16,7,0.007724201
4,16,8,0.993792397
4,16,9,0.409075468
4,16,10,0.3807537
4,16,11,0.281904057
4,16,12,0.293247342
4,16,13,0.06233584
4,16,14,0.092835142
4,16,15,1.096548897
4,16,16,0.532174759
4,16,17,0.475405212
4,16,18,0.366182626
4,16,19,0.721706607
4,17,1,3.428667888
4,17,2,3.666935836
4,17,3,6.115600517
4,17,4,6.510710865
4,17,5,1.608451386
4,17,6,1.659003435
4,17,7,9.252400031
4,17,8,8.805859917
4,17,9,10.11574115
4,17,10,9.588514447
4,17,11,7.478244984
4,17,12,7.373343807
4,17,13,9.74602315
4,17,14,10.95341944
4,17,15,11.53457984
4,17,16,11.33096218
4,17,17,10.70885639
4,17,18,10.29013513
4,17,19,10.75383879
4,17,20,30.81219469
4,18,1,0.327471632
4,18,2,0.393335462
4,18,3,0.397531631
4,18,4,0.201424171
4,18,5,0.206486078
4,18,6,0.042372772
4,18,7,0.043973673
4,18,8,1.029520995
4,18,9,0.623435499
4,18,10,0.575980649
4,18,11,0.339149989
4,18,12,0.33432607
4,18,13,0.126128232
4,18,14,0.170534449
4,18,15,1.12319758
4,18,16,0.753640707
4,18,17,0.676903383
4,18,18,0.447393414
4,18,19,0.740415841
4,18,20,0.307725658
4,19,1,0.271205681
4,19,2,0.105596678
4,19,3,0.060478364
4,19,4,0.034987708
4,19,5,0.021809767
4,19,6,0.013387018
4,19,7,0.007020112
4,19,8,0.00430393
4,19,9,0.272423423
4,19,10,0.109559151
4,19,11,0.063520056
4,19,12,0.037378765
4,19,13,0.023818563
4,19,14,0.01489617
4,19,15,0.010725672
4,19,16,8.27E-05
4,19,17,0.324263086
4,19,18,0.127565997
4,19,19,0.000312309
4,19,20,0.000313317
4,20,1,0.422291337
4,20,2,0.165289523
4,20,3,0.09469131
4,20,4,0.054696815
4,20,5,0.034042897
4,20,6,0.020977919
4,20,7,0.372805353
4,20,8,0.153189434
4,20,9,0.091635244
4,20,10,0.051349769
4,20,11,0.032036802
4,20,12,0.020087896
4,20,13,0.433839206
4,20,14,0.174260348
4,20,15,0.102161223
4,20,16,0.056467098
4,20,17,0.038568965
4,20,18,0.022627205
4,20,19,0.460749097
4,20,20,0.000872991
4,21,1,0.253787861
4,21,2,0.099486558
4,21,3,0.057025367
4,21,4,0.032968324
4,21,5,0.020552752
4,21,6,0.012613937
4,21,7,0.006607938
4,21,8,0.004153966
4,21,9,0.256563135
4,21,10,0.103194576
4,21,11,0.059885089
4,21,12,0.035182835
4,21,13,0.02240873
4,21,14,0.013999979
4,21,15,0.007450362
4,21,16,0.004704349
4,21,17,0.325579766
4,21,18,0.12017395
4,21,19,0.000293171
4,21,20,0.000294118
4,22,1,2.444033531
4,22,2,0.945418725
4,22,3,0.528110885
4,22,4,0.295735077
4,22,5,0.185640837
4,22,6,0.11444627
4,22,7,0.060131335
4,22,8,0.431549087
4,22,9,1.723613235
4,22,10,0.960380205
4,22,11,0.549754178
4,22,12,0.315822891
4,22,13,0.202391296
4,22,14,0.129068135
4,22,15,0.06785871
4,22,16,0.861268226
4,22,17,2.232836903
4,22,18,1.127946293
4,22,19,0.002771025
4,22,20,0.002779971
4,23,1,7.830729172
4,23,2,3.034072192
4,23,3,1.698695435
4,23,4,0.954446563
4,23,5,0.602906273
4,23,6,0.369332706
4,23,7,1.799779737
4,23,8,3.984592011
4,23,9,2.972127403
4,23,10,1.679058186
4,23,11,0.954782114
4,23,12,0.615831187
4,23,13,0.907739786
4,23,14,2.948934278
4,23,15,4.691270658
4,23,16,3.424308281
4,23,17,1.90197311
4,23,18,1.067165621
4,23,19,0.681891247
4,23,20,0.010713964
4,24,1,4.104389371
4,24,2,1.587513154
4,24,3,0.898629004
4,24,4,0.515203539
4,24,5,0.322047773
4,24,6,0.198224375
4,24,7,0.102965505
4,24,8,1.157250961
4,24,9,2.192448665
4,24,10,1.636868755
4,24,11,0.946040665
4,24,12,0.556299111
4,24,13,0.355361724
4,24,14,0.226949761
4,24,15,0.696011642
4,24,16,1.331857125
4,24,17,2.63889695
4,24,18,1.924447691
4,24,19,1.085073256
4,24,20,0.006037062
4,25,1,1.475928268
4,25,2,0.572385276
4,25,3,0.334409673
4,25,4,0.199811823
4,25,5,0.124622973
4,25,6,0.077042909
4,25,7,0.041380441
4,25,8,0.027171142
4,25,9,1.396253081
4,25,10,0.562551294
4,25,11,0.32742773
4,25,12,0.196195195
4,25,13,0.124324804
4,25,14,0.07778204
4,25,15,0.042145401
4,25,16,0.027825141
4,25,17,1.620448346
4,25,18,0.639177154
4,25,19,0.000334232
4,25,20,0.000335311
4,26,1,5.987092
4,26,2,2.391347648
4,26,3,1.332740582
4,26,4,0.747851879
4,26,5,0.471352914
4,26,6,0.293529732
4,26,7,0.154519356
4,26,8,1.683844093
4,26,9,2.815694668
4,26,10,2.310485581
4,26,11,1.30679495
4,26,12,0.749220611
4,26,13,0.480286362
