DUMMY,DUMMY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1,17,6.4,45,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,15,0.603,-0.048,0.24,0.301428052,0.184353981
1,18,6.05,55,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,10,0.516,-0.043,0.24,0.326777849,0.116209247
1,19,6,60,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,15,0.81,-0.094,0.24,0.262880924,0.139226205
1,20,6.5,45,0.343452198,0.224922387,122,48.8,0.03,3.331455039,0.05,0.61,1191.2,0.0187,1251.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.284,848.73,0.379,0.255839748,23,0.409,-0.019,0.24,0.317147099,0.348713163
1,21,6.15,50,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,20,0.473,-0.037,0.24,0.370258244,0.160362575
1,22,6.45,55,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,15,1.064,-0.118,0.24,0.156824702,1.75057519
1,23,6.450507733,42.56150971,0.343452198,0.224922387,122,48.8,0.03,3.331455039,0.05,0.61,1191.2,0.0187,1251.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.284,848.73,0.379,0.255839748,20,0.463,-0.026,0.24,0.312147836,0.312838444
1,24,0.837524391,36.51162985,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,20,0.425,-0.025,0.24,0.367144895,0.700645754
1,25,6.452710334,56.36532841,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,20,0.603,-0.048,0.24,0.301428052,0.184353981
1,26,6.2,20,0.207432039,0.234918937,155,62,0.03,4.23258632,0.05,0.42,362.5,0.0524,270.1,0,0,0,0,0,0.2,0.008,0.004,0.23,0.4176,127.05,0.426,0.03,10,0.675,-0.06,0.24,0.183538963,0.292666078
1,27,6.2,20,0.207432039,0.234918937,155,62,0.03,4.23258632,0.05,0.42,362.5,0.0524,270.1,0,0,0,0,0,0.2,0.008,0.004,0.23,0.4176,127.05,0.426,0.03,10,0.675,-0.06,0.24,0.183538963,0.292666078
1,28,6.2,20,0.207432039,0.234918937,155,62,0.03,4.23258632,0.05,0.42,362.5,0.0524,270.1,0,0,0,0,0,0.2,0.008,0.004,0.23,0.4176,127.05,0.426,0.03,10,0.675,-0.06,0.24,0.183538963,0.292666078
1,29,6.2,20,0.207432039,0.234918937,155,62,0.03,4.23258632,0.05,0.42,362.5,0.0524,270.1,0,0,0,0,0,0.2,0.008,0.004,0.23,0.4176,127.05,0.426,0.03,10,0.675,-0.06,0.24,0.183538963,0.292666078
1,30,6.2,20,0.207432039,0.234918937,155,62,0.03,4.23258632,0.05,0.42,362.5,0.0524,270.1,0,0,0,0,0,0.2,0.008,0.004,0.23,0.4176,127.05,0.426,0.03,10,0.675,-0.06,0.24,0.183538963,0.292666078
1,31,6.2,20,0.207432039,0.234918937,155,62,0.03,4.23258632,0.05,0.42,362.5,0.0524,270.1,0,0,0,0,0,0.2,0.008,0.004,0.23,0.4176,127.05,0.426,0.03,10,0.675,-0.06,0.24,0.183538963,0.292666078
1,32,6.2,20,0.207432039,0.234918937,155,62,0.03,4.23258632,0.05,0.42,362.5,0.0524,270.1,0,0,0,0,0,0.2,0.008,0.004,0.23,0.4176,127.05,0.426,0.03,10,0.675,-0.06,0.24,0.183538963,0.292666078
1,33,6,32,0.238109285,0.254912038,122,48.8,0.03,3.331455039,0.05,0.61,193.5,0.1034,149.85,0,0,0,0,0,0.2,0.008,0.004,0.23,0.0571,2981.5,0.7445,0.056806665,23,0.675,-0.06,0.24,0.183538963,0.292666078
1,34,6.1,50,0.561874857,0.244915488,145,58,0.03,3.959516235,0.05,0.61,323.55,0.10755,198,0,0,0,0,0,0.2,0.008,0.004,0.45,0.072,331.5,1.209,0.071907904,21,0.654,-0.052,0.24,0.221755651,0.212444695
1,35,6,45,0.561874857,0.244915488,145,58,0.03,3.959516235,0.05,0.61,323.55,0.10755,198,0,0,0,0,0,0.2,0.008,0.004,0.45,0.072,331.5,1.209,0.071907904,21,0.782,-0.071,0.24,0.154434849,0.165096708
1,36,6.1,37,0.238109285,0.254912038,122,48.8,0.03,3.331455039,0.05,0.61,193.5,0.1034,149.85,0,0,0,0,0,0.2,0.008,0.004,0.23,0.0571,2981.5,0.7445,0.056806665,23,0.551,-0.037,0.24,0.15989683,0.28078996
1,37,6,50,0.561874857,0.244915488,145,58,0.03,3.959516235,0.05,0.61,323.55,0.10755,198,0,0,0,0,0,0.2,0.008,0.004,0.45,0.072,331.5,1.209,0.071907904,21,0.777,-0.078,0.24,0.193070481,0.199947046
1,38,5.9,45,0.561874857,0.244915488,145,58,0.03,3.959516235,0.05,0.61,323.55,0.10755,198,0,0,0,0,0,0.2,0.008,0.004,0.45,0.072,331.5,1.209,0.071907904,21,0.789,-0.071,0.24,0.151516758,0.176003172
1,39,5.8,55,0.543185516,0.18993446,193,77.2,0.03,5.270252644,0.05,0.61,361,0.0384,216.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.1334,228.35,1.368,0.133288272,35,0.991,-0.129,0.24,0.359828032,0.782041493
1,40,6.12,40,0.543185516,0.18993446,193,77.2,0.03,5.270252644,0.05,0.61,361,0.0384,216.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.1334,228.35,1.368,0.133288272,35,0.784,-0.082,0.24,0.16992405,0.217848909
1,41,5.87,50,0.656276759,0.19993101,299,119.6,0.03,8.164795547,0.05,0.61,425.3,0.0476,254.7,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1189,240.36,2.391,0.118899598,20,0.918,-0.093,0.24,0.194304711,0.377622975
1,42,5.95,45,0.551131538,0.19993101,299,119.6,0.03,8.164795547,0.05,0.61,488.2,0.0509,312.8,0,0,0,0,0,0.2,0.008,0.004,0.45,0.061,459.83,1.617,0.060996113,20,0.871,-0.079,0.24,0.148105583,0.156317003
1,43,5.65,55,0.543185516,0.18993446,193,77.2,0.03,5.270252644,0.05,0.61,361,0.0384,216.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.1517,415.08,1.088,0.151364904,35,0.83,-0.104,0.24,0.375773503,1.157250363
1,44,6,45,0.543185516,0.18993446,193,77.2,0.03,5.270252644,0.05,0.61,361,0.0384,216.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.1517,415.08,1.088,0.151364904,35,0.534,-0.042,0.24,0.219103521,0.335241515
1,45,5.8,50,0.656276759,0.19993101,299,119.6,0.03,8.164795547,0.05,0.61,425.3,0.0476,254.7,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1189,240.36,2.391,0.118899487,20,0.947,-0.106,0.24,0.25034879,0.365151547
1,46,5.7,50,0.551131538,0.19993101,299,119.6,0.03,8.164795547,0.05,0.61,488.2,0.0509,312.8,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1888,329.05,0.432,0.172753138,20,0.796,-0.069,0.24,0.194611435,0.201231745
1,47,6.9,65,0.343452198,0.224922387,122,48.8,0.03,3.331455039,0.05,0.61,1191.2,0.0187,1251.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.284,848.73,0.379,0.255839748,23,0.463,-0.026,0.24,0.312147836,0.312838444
1,48,5.62,45,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,10,0.425,-0.025,0.24,0.367144895,0.700645754
1,49,6.4,45,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,15,0.603,-0.048,0.24,0.301428052,0.184353981
1,50,6.05,55,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,10,0.516,-0.043,0.24,0.326777849,0.116209247
1,51,6,60,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,15,0.81,-0.094,0.24,0.262880924,0.139226205
1,52,6.5,45,0.343452198,0.224922387,122,48.8,0.03,3.331455039,0.05,0.61,1191.2,0.0187,1251.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.284,848.73,0.379,0.255839748,23,0.409,-0.019,0.24,0.317147099,0.348713163
1,53,6.15,50,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,20,0.473,-0.037,0.24,0.370258244,0.160362575
1,54,6.45,55,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,15,1.064,-0.118,0.24,0.156824702,1.75057519
1,55,6.450507733,42.56150971,0.343452198,0.224922387,122,48.8,0.03,3.331455039,0.05,0.61,1191.2,0.0187,1251.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.284,848.73,0.379,0.255839748,23,0.463,-0.026,0.24,0.312147836,0.312838444
1,56,0.837524391,36.51162985,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,21,0.425,-0.025,0.24,0.367144895,0.700645754
1,57,6.452710334,56.36532841,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,21,0.603,-0.048,0.24,0.301428052,0.184353981
1,58,5.2,32,0.238109285,0.254912038,122,48.8,0.03,3.331455039,0.05,0.61,193.5,0.1034,149.85,0,0,0,0,0,0.2,0.008,0.004,0.23,0.0571,2981.5,0.7445,0.056806665,23,0.675,-0.06,0.24,0.183538963,0.292666078
1,59,5.6,60,0.561874857,0.244915488,145,58,0.03,3.959516235,0.05,0.61,323.55,0.10755,198,0,0,0,0,0,0.2,0.008,0.004,0.45,0.072,331.5,1.209,0.071907904,21,0.654,-0.052,0.24,0.221755651,0.212444695
1,60,5.8,55,0.561874857,0.244915488,145,58,0.03,3.959516235,0.05,0.61,323.55,0.10755,198,0,0,0,0,0,0.2,0.008,0.004,0.45,0.072,331.5,1.209,0.071907904,21,0.782,-0.071,0.24,0.154434849,0.165096708
1,61,4.7,50,0.238109285,0.254912038,122,48.8,0.03,3.331455039,0.05,0.61,193.5,0.1034,149.85,0,0,0,0,0,0.2,0.008,0.004,0.23,0.0571,2981.5,0.7445,0.056806665,35,0.551,-0.037,0.24,0.15989683,0.28078996
1,62,4.9,80,0.561874857,0.244915488,145,58,0.03,3.959516235,0.05,0.61,323.55,0.10755,198,0,0,0,0,0,0.2,0.008,0.004,0.45,0.072,331.5,1.209,0.071907904,35,0.777,-0.078,0.24,0.193070481,0.199947046
1,63,5.5,55,0.561874857,0.244915488,145,58,0.03,3.959516235,0.05,0.61,323.55,0.10755,198,0,0,0,0,0,0.2,0.008,0.004,0.45,0.072,331.5,1.209,0.071907904,20,0.789,-0.071,0.24,0.151516758,0.176003172
1,64,5.3,45,0.543185516,0.18993446,193,77.2,0.03,5.270252644,0.05,0.61,361,0.0384,216.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.1334,228.35,1.368,0.133288272,20,0.991,-0.129,0.24,0.359828032,0.782041493
1,65,5.87,50,0.543185516,0.18993446,193,77.2,0.03,5.270252644,0.05,0.61,361,0.0384,216.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.1334,228.35,1.368,0.133288272,35,0.784,-0.082,0.24,0.16992405,0.217848909
1,66,5.9,60,0.656276759,0.19993101,299,119.6,0.03,8.164795547,0.05,0.61,425.3,0.0476,254.7,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1189,240.36,2.391,0.118899598,35,0.918,-0.093,0.24,0.194304711,0.377622975
1,67,5.7,45,0.551131538,0.19993101,299,119.6,0.03,8.164795547,0.05,0.61,488.2,0.0509,312.8,0,0,0,0,0,0.2,0.008,0.004,0.45,0.061,459.83,1.617,0.060996113,20,0.871,-0.079,0.24,0.148105583,0.156317003
1,68,5.1,55,0.543185516,0.18993446,193,77.2,0.03,5.270252644,0.05,0.61,361,0.0384,216.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.1517,415.08,1.088,0.151364904,20,0.83,-0.104,0.24,0.375773503,1.157250363
1,69,5.7,55,0.543185516,0.18993446,193,77.2,0.03,5.270252644,0.05,0.61,361,0.0384,216.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.1517,415.08,1.088,0.151364904,23,0.534,-0.042,0.24,0.219103521,0.335241515
1,70,5.5,50,0.656276759,0.19993101,299,119.6,0.03,8.164795547,0.05,0.61,425.3,0.0476,254.7,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1189,240.36,2.391,0.118899487,10,0.947,-0.106,0.24,0.25034879,0.365151547
1,71,5.35,45,0.551131538,0.19993101,299,119.6,0.03,8.164795547,0.05,0.61,488.2,0.0509,312.8,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1888,329.05,0.432,0.172753138,15,0.796,-0.069,0.24,0.194611435,0.201231745
1,72,5.55,75,0.343452198,0.224922387,122,48.8,0.03,3.331455039,0.05,0.61,1191.2,0.0187,1251.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.284,848.73,0.379,0.255839748,10,0.463,-0.026,0.24,0.312147836,0.312838444
1,73,5.2,45,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,15,0.425,-0.025,0.24,0.367144895,0.700645754
1,74,5,35,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,23,0.603,-0.048,0.24,0.301428052,0.184353981
1,75,4.9,60,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,20,0.516,-0.043,0.24,0.326777849,0.116209247
1,76,5.2,60,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,15,0.81,-0.094,0.24,0.262880924,0.139226205
1,77,4.5,45,0.343452198,0.224922387,122,48.8,0.03,3.331455039,0.05,0.61,1191.2,0.0187,1251.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.284,848.73,0.379,0.255839748,23,0.409,-0.019,0.24,0.317147099,0.348713163
1,78,5.4,50,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,20,0.473,-0.037,0.24,0.370258244,0.160362575
1,79,5.3,55,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,15,1.064,-0.118,0.24,0.156824702,1.75057519
1,80,5.3756014,28.69389499,0.343452198,0.224922387,122,48.8,0.03,3.331455039,0.05,0.61,1191.2,0.0187,1251.2,0,0,0,0,0,0.2,0.008,0.004,0.23,0.284,848.73,0.379,0.255839748,10,0.463,-0.026,0.24,0.312147836,0.312838444
1,81,3.113693104,65.58658302,0.390987144,0.209927561,165,66,0.03,4.505656406,0.05,0.61,422.1,0.0488,519.3,0,0,0,0,0,0.2,0.008,0.004,0.23,3.6764,1,0.235,0.2,10,0.425,-0.025,0.24,0.367144895,0.700645754
1,82,4.425003373,31.66549283,0.523808037,0.209927561,165,66,0.03,4.505656406,0.05,0.61,427.8,0.0526,374.6,0,0,0,0,0,0.2,0.008,0.004,0.45,0.1906,284.53,1.03,0.190081627,10,0.603,-0.048,0.24,0.301428052,0.184353981
1,83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,6.38848,49.31147467,0.532984479,0.249913763,120,48,0.03,3.276841022,0.05,0.62,193.5,0.1034,149.85,0.4,1.3,0.3,0.5,0.338,0.2,0.01,0.005,0.23,0.0571,2981.5,0.7445,0.06,23,,,,,
2,2,5.712,47.70412885,0.815848747,0.224922387,120,48,0.03,3.276841022,0.05,0.62,280.2,0.106166667,181.95,0.4,1.35,0.2,0.5,0.324,0.2,0.01,0.005,0.35,0.067033333,1214.833333,1.054166667,0.09,23,,,,,
2,3,5.4264,50,0.941710905,0.249913763,120,48,0.03,3.276841022,0.05,0.62,361,0.0384,216.2,0.45,1.3,0.3,0.5,0.38025,0.2,0.01,0.005,0.23,0.1334,228.35,1.368,0.06,23,,,,,
2,4,5.9024,85,0.929362571,0.224922387,140,56,0.03,3.822981193,0.05,0.62,425.3,0.0476,254.7,0.45,1.4,0.2,0.5,0.378,0.2,0.01,0.005,0.35,0.1189,240.36,2.391,0.09,25,,,,,
2,5,5.9024,85,0.628202456,0.224922387,140,56,0.03,3.822981193,0.05,0.62,425.3,0.0476,254.7,0.5,1.4,0.2,0.5,0.42,0.2,0.01,0.005,0.35,0.1189,240.36,2.391,0.09,23,,,,,
2,6,6.2356,120,0.703244773,0.224922387,130,52,0.03,3.549911107,0.05,0.62,422.1,0.0488,519.3,0.5,1.3,0.2,0.5,0.39,0.2,0.01,0.005,0.35,3.6764,1,0.235,0.09,23,,,,,
2,7,5.193457334,47.70412885,0.816644398,0.224922387,120,48,0.03,3.276841022,0.05,0.62,280.2,0.106166667,181.95,0.4,1.35,0.2,0.5,0.324,0.2,0.01,0.005,0.45,0.067033333,1214.833333,1.054166667,0.09,28,,,,,
2,8,5.8548,85,1.079578827,0.224922387,140,56,0.03,3.822981193,0.05,0.62,425.3,0.0476,254.7,0.45,1.4,0.2,0.5,0.378,0.2,0.01,0.005,0.45,0.1189,240.36,2.391,0.09,28,,,,,
2,9,5.8072,85,0.64612705,0.224922387,140,56,0.03,3.822981193,0.05,0.62,425.3,0.0476,254.7,0.5,1.4,0.2,0.5,0.42,0.2,0.01,0.005,0.45,0.1189,240.36,2.391,0.09,28,,,,,
2,10,6.2356,120,0.736708096,0.224922387,130,52,0.03,3.549911107,0.05,0.62,422.1,0.0488,519.3,0.5,1.3,0.2,0.5,0.39,0.2,0.01,0.005,0.45,3.6764,1,0.235,0.09,28,,,,,
2,11,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,12,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,13,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,14,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,15,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,16,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,17,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,18,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,19,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,20,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,21,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,22,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,23,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,24,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,25,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
2,26,0,0,0,0,0,0,0,0,0.05,0.62,0,0,0,,,,,0,0.2,0.01,0.005,,,,,,,,,,,
3,1,6.2685,15,0.109783173,0.254912038,133,53.2,0.03,3.631832133,0.07,0.42,193.5,0.1034,149.85,0.4,1.3,0.2,0.5,0.312,0.25,0.02,0.01,0.23,0.0571,2981.5,0.7445,0.06,23,,,,,
3,2,6.208,9,0.207432039,0.234918937,155,62,0.03,4.23258632,0.07,0.42,193.5,0.1034,149.85,0.51,1.3,0.2,0.5,0.3978,0.25,0.02,0.01,0.23,0.0571,2981.5,0.7445,0.06,23,,,,,
3,3,5.408,20,0.918,0.35,120,48,0.03,3.276841022,0.07,0.42,323.55,0.10755,198,0.51,1.65,0.2,0.5,0.5049,0.25,0.02,0.01,1.5,0.072,331.5,1.209,0.1,35,,,,,
3,4,5.928,55,0.918,0.25,133,53.2,0.03,3.631832133,0.07,0.42,323.55,0.10755,198,0.51,1.65,0.2,0.5,0.5049,0.25,0.02,0.01,1.5,0.072,331.5,1.209,0.1,35,,,,,
3,5,5.824,55,1.326,0.25,133,53.2,0.03,3.631832133,0.07,0.42,323.55,0.10755,198,0.45,1.5,0.3,0.5,0.43875,0.25,0.02,0.01,1.5,0.072,331.5,1.209,0.1,35,,,,,
3,6,6.7,30,0.109783173,0.254912038,133,53.2,0.03,3.631832133,0.07,0.42,193.5,0.1034,149.85,0.4,1.3,0.2,0.5,0.312,0.25,0.02,0.01,0.23,0.0571,2981.5,0.7445,0.06,23,,,,,
3,7,6,10.1,0.207432039,0.234918937,155,62,0.03,4.23258632,0.07,0.42,193.5,0.1034,149.85,0.51,1.3,0.2,0.5,0.3978,0.25,0.02,0.01,0.23,0.0571,2981.5,0.7445,0.06,23,,,,,
3,8,5.408,20,0.918,0.35,120,48,0.03,3.276841022,0.07,0.42,323.55,0.10755,198,0.45,1.65,0.3,0.5,0.482625,0.25,0.02,0.01,1.5,0.072,331.5,1.209,0.1,35,,,,,
